infraction_description,set_fine_amount,location2
PARK ON PRIVATE PROPERTY,30,1922,AT,449 PARLIAMENT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1923,AT,449 PARLIAMENT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1924,AT,449 PARLIAMENT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1933,AT,2221 YONGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1934,AT,2221 YONGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1934,AT,2085 ISLINGTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1936,AT,2085 ISLINGTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1940,,5 NEEDLE FIRWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,1940,NR,1779 JANE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2006,,245 MANSE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2007,AT,10 QUEENS QUAY W,,,ON,3
PARK ON PRIVATE PROPERTY,30,2008,,245 MANSE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2009,AT,88 HARBORD ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2011,,235 MANSE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2015,AT,17 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2020,,215 MANSE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2025,,209 MANSE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2030,,209 MANSE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2059,,5 LEILA LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2100,,16 YONGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2102,,5 LEILA LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2102,,5 LEILA LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2107,,5 LEILA LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2108,,5 LEILA LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2108,AT,251 QUEENS QUAY W,,,ON,3
PARK ON PRIVATE PROPERTY,30,2113,,50 TUXEDO COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2114,,50 TUXEDO COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2116,,50 TUXEDO COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2116,AT,1062 BLOOR ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,2117,AT,218 DUNDAS ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,2120,,50 TUXEDO COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2122,,50 TUXEDO COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2123,AT,190 BOROUGH DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,2124,,50 TUXEDO COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2129,AT,4075 OLD DUNDAS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2130,AT,3091 DUFFERIN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2133,,50 TUXEDO COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2135,,20 FALSTAFF AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2139,AT,576 FRONT ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,2141,AT,576 FRONT ST W,,,AB,3
PARK ON PRIVATE PROPERTY,30,2143,AT,576 FRONT ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,2144,AT,576 FRONT ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,2146,AT,75 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2147,,9548 SHEPPAERD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,2148,AT,65 GEORGE APPLETON WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,2148,AT,65 GEORGE APPLETON WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,2148,AT,75 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2149,AT,75 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2150,AT,65 GEORGE APPLETON WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,2150,AT,75 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2151,AT,65 GEORGE APPLETON WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,2151,AT,75 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2152,AT,65 GEORGE APPLETON WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,2152,AT,75 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2155,AT,65 GEORGE APPLETON WAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,2226,,1872 SHEPPARD AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2229,AT,297 COLLEGE ST,,,FL,3
PARK ON PRIVATE PROPERTY,30,2231,,27 RONCESVALLES AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2237,,27 RONCESVALLES AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2251,,2765 ISLINGTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2252,,2765 ISLINGTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2258,,10 MORRISON ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2301,,10 MORRISON ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2330,,109 OSSINGTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2332,,109 OSSINGTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2338,,87 GLENDOWER CIRCUIT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2343,,87 GLENDOWER CIRCUIT,,,ON,3
PARK ON PRIVATE PROPERTY,30,,,5 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0023,,399 MARKHAM RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0025,AT,323 RICHMOND ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0043,AT,8 TELEGRAM MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0044,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0044,AT,8 TELEGRAM MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0046,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0048,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0050,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0054,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0054,AT,1171 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0055,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0055,AT,1171 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0056,AT,1171 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0056,AT,1171 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0058,AT,1171 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0059,AT,1171 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0100,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0100,AT,1171 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0102,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0108,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0110,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0113,AT,3410 MIDLAND AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0114,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0116,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0118,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0120,AT,15 ROEHAMPTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0120,AT,2470 EGLINTON AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0121,AT,15 ROEHAMPTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0121,AT,2470 EGLINTON AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0122,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0122,AT,15 ROEHAMPTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0122,AT,231 FORT YORK BLVD,,,PE,3
PARK ON PRIVATE PROPERTY,30,0122,AT,231 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0123,AT,2470 EGLINTON AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0124,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0124,AT,231 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0124,AT,231 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0126,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0126,AT,151 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0130,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0131,,3101 WESTON RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0141,,4175 LAWRENCE AVE EAST,,,AB,3
PARK ON PRIVATE PROPERTY,30,0205,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0206,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0207,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0208,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0209,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0212,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0213,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0215,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0216,AT,255 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0217,AT,255 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0218,AT,3018 YONGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0218,AT,255 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0220,AT,628 FLEET ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0221,AT,628 FLEET ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0221,AT,600 FLEET ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0222,AT,1900 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0222,AT,628 FLEET ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0223,AT,1900 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0225,AT,1900 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0230,,2495 EGLINTON AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0238,AT,22 WILCOX CREEK PTWY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0239,AT,783 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0244,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0245,AT,60 PAVANE LINKWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0249,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,AT,58 MARINE PARADE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,AT,55 ANN O'REILLY RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,AT,58 MARINE PARADE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,AT,55 ANN O'REILLY RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0252,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0253,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0254,AT,65 EMMETT AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0255,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0255,AT,65 EMMETT AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0256,AT,65 EMMETT AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0257,AT,215 SHERWAY GARDENS RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0259,AT,56 ANNIE CRAIG DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,AT,56 ANNIE CRAIG DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0301,AT,56 ANNIE CRAIG DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0302,AT,80 VANAULEY WALK,,,ON,3
PARK ON PRIVATE PROPERTY,30,0303,AT,77 FINCH AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0303,AT,80 VANAULEY WALK,,,ON,3
PARK ON PRIVATE PROPERTY,30,0304,AT,77 FINCH AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0304,AT,80 VANAULEY WALK,,,ON,3
PARK ON PRIVATE PROPERTY,30,0314,AT,65 EAST LIBERTY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0315,AT,65 EAST LIBERTY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0316,AT,65 EAST LIBERTY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0317,AT,65 EAST LIBERTY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0318,AT,65 EAST LIBERTY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0318,AT,65 EAST LIBERTY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0319,AT,65 EAST LIBERTY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0332,AT,90 PARK LAWN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0333,AT,3865 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0333,AT,90 PARK LAWN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0334,AT,90 PARK LAWN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0335,AT,90 PARK LAWN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0336,,2313 ISLINGTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0336,AT,90 PARK LAWN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0336,AT,20 BRUYERES MEWS,,,QC,3
PARK ON PRIVATE PROPERTY,30,0337,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0337,AT,20 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0337,AT,5 HANNA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0338,AT,20 BRUYERES MEWS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0338,AT,5 HANNA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0339,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0340,,45 GRANOBLE DRIVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0341,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0342,AT,481 ROSEWELL AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0343,AT,481 ROSEWELL AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0344,AT,481 ROSEWELL AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0345,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0346,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0346,NR,15 ZORRA ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0346,AT,15 ZORRA ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0347,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0347,AT,525 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0347,AT,15 ZORRA ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0348,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0348,AT,15 ZORRA ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0348,AT,15 ZORRA ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0349,,383 SORAUREN AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0349,AT,15 ZORRA ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0351,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0352,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0353,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0353,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0353,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0354,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0354,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0355,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0355,AT,159 DUNDAS ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0356,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0356,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0356,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0357,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0357,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0358,,1780 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0358,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0359,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0400,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0401,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0402,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0402,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0402,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0403,AT,88 GRANGEWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0404,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,,15 TOBERMORY DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0410,,1050 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0410,,1050 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0412,AT,33 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0415,,1050 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0415,,1050 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0423,AT,101 CHARLES ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0430,,1040 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0430,,1040 THE QUEENSWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0438,AT,2885 BAYVIEW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0445,AT,27 LORRAINE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0445,AT,27 LORRAINE DR,,,AZ,3
PARK ON PRIVATE PROPERTY,30,0451,,1001 SANDHURST CIR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0456,,10 TANGREEN COURT,,,ON,3
PARK ON PRIVATE PROPERTY,30,1834,,1166 BAY ST,,,PQ,3
PARK ON PRIVATE PROPERTY,30,2057,AT,260 WELLESLEY ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,2157,,100 LOTHERTON PATHWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,2238,AT,108 GOODWOOD PARK CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,2301,AT,20 VAN HORNE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2343,,12 YONGE ST,,,SK,3
PARK ON PRIVATE PROPERTY,30,2349,,12 YONGE ST,,,SK,3
PARK ON PRIVATE PROPERTY,30,0150,,3039 FINCH AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0218,AT,25 MAITLAND ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0231,AT,362 CHURCH ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0232,AT,362 CHURCH ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0237,AT,2015 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0238,AT,2015 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0240,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0243,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0245,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0248,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0253,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0255,AT,275 YORKLAND RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0305,AT,15 ROEHAMPTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0306,AT,15 ROEHAMPTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0312,,3 MICHAEL POWER PLACE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0318,AT,55 ANN O'REILLY RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0319,AT,55 ANN O'REILLY RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0328,AT,225 SACKVILLE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0329,,18 HARBOUR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0331,,18 HARBOUR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0334,,18 HARBOUR ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0336,AT,25 BROADWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0337,AT,25 BROADWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0342,,33 BAY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0358,,7 PROGRESS AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,AT,360 BLOOR ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,AT,101 CHARLES ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0410,AT,101 CHARLES ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0422,R/O,197 YONGE ST,,,QC,3
PARK ON PRIVATE PROPERTY,30,0431,AT,159 DUNDAS ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0432,AT,159 DUNDAS ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0445,AT,1019 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0446,AT,1019 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0448,AT,1019 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0449,AT,1019 SHEPPARD AVE E,,,AZ,3
PARK ON PRIVATE PROPERTY,30,0450,AT,1019 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0451,AT,1019 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0454,AT,1019 SHEPPARD AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0553,,4 ANTRIM CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0711,AT,1490 EGLINTON AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0724,,440 RATHBURN RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0727,,3446 DUNDAS ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0733,AT,8 THE ESPLANADE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0734,AT,8 THE ESPLANADE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0735,AT,8 THE ESPLANADE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0808,AT,19 SCARLETT RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0815,AT,70 EDWARD ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0822,AT,5 HANNA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0823,AT,5 HANNA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0824,AT,5 HANNA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0824,AT,5 HANNA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0827,AT,81 BOND ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0827,AT,5 HANNA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0828,AT,81 BOND ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0829,AT,81 BOND ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0833,AT,2 SULLIVAN ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0837,AT,60 LOWTHER AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0837,AT,902 ROSELAWN AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0842,AT,507 COLLEGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0844,,4700 KEELE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0844,AT,6 TIPPETT RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0845,AT,306 FRONT ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0846,AT,306 FRONT ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0848,,35 CHARLES ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0907,NR,2183 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0908,NR,2183 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0910,AT,2183 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0911,AT,2183 LAKE SHORE BLVD W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0912,AT,210 OAK ST,,,AZ,3
PARK ON PRIVATE PROPERTY,30,0912,AT,2183 LAKE SHORE BLVD W,,,ON,3
