tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***61947,20220108,2,PARK - LONGER THAN 3 HOURS,30,2023,NR,71 RAYMORE DR,,,ON
***11059,20220108,2,PARK - LONGER THAN 3 HOURS,30,2029,NR,149 GILBERT AVE,,,ON
***61948,20220108,2,PARK - LONGER THAN 3 HOURS,30,2030,NR,1 DUNSTABLE PL,,,ON
***70717,20220108,2,PARK - LONGER THAN 3 HOURS,30,2035,NR,50 SYRACUSE CRES,,,ON
***70718,20220108,2,PARK - LONGER THAN 3 HOURS,30,2037,NR,50 SYRACUSE CRES,,,ON
***56729,20220108,2,PARK - LONGER THAN 3 HOURS,30,2040,NR,19 WANSTEAD AVE,,,ON
***56730,20220108,2,PARK - LONGER THAN 3 HOURS,30,2041,NR,19 WANSTEAD AVE,,,ON
***56731,20220108,2,PARK - LONGER THAN 3 HOURS,30,2042,NR,29 WANSTEAD AVE,,,ON
***24410,20220108,2,PARK - LONGER THAN 3 HOURS,30,2045,NR,41 BENNINGTON HEIGHTS DR,,,ON
***56732,20220108,2,PARK - LONGER THAN 3 HOURS,30,2045,NR,5 WANSTEAD AVE,,,ON
***24411,20220108,2,PARK - LONGER THAN 3 HOURS,30,2046,OPP,27 BENNINGTON HEIGHTS DR,,,ON
***70719,20220108,2,PARK - LONGER THAN 3 HOURS,30,2053,OPP,87 BARRYMORE RD,,,ON
***70720,20220108,2,PARK - LONGER THAN 3 HOURS,30,2054,OPP,87 BARRYMORE RD,,,ON
***70721,20220108,2,PARK - LONGER THAN 3 HOURS,30,2055,NR,91 BARRYMORE RD,,,ON
***09324,20220108,2,PARK - LONGER THAN 3 HOURS,30,2108,NR,71 CASS AVE,,,ON
***09325,20220108,2,PARK - LONGER THAN 3 HOURS,30,2109,NR,71 CASS AVE,,,ON
***09326,20220108,2,PARK - LONGER THAN 3 HOURS,30,2110,NR,71 CASS AVE,,,ON
***09327,20220108,2,PARK - LONGER THAN 3 HOURS,30,2110,NR,71 CASS AVE,,,ON
***09328,20220108,2,PARK - LONGER THAN 3 HOURS,30,2119,NR,71 CASS AVE,,,ON
***09329,20220108,2,PARK - LONGER THAN 3 HOURS,30,2120,NR,71 CASS AVE,,,ON
***09330,20220108,2,PARK - LONGER THAN 3 HOURS,30,2121,NR,71 CASS AVE,,,ON
***09331,20220108,2,PARK - LONGER THAN 3 HOURS,30,2122,NR,71 CASS AVE,,,ON
***09332,20220108,2,PARK - LONGER THAN 3 HOURS,30,2132,NR,71 CASS AVE,,,ON
***09333,20220108,2,PARK - LONGER THAN 3 HOURS,30,2133,NR,71 CASS AVE,,,ON
***09334,20220108,2,PARK - LONGER THAN 3 HOURS,30,2133,NR,71 CASS AVE,,,ON
***09335,20220108,2,PARK - LONGER THAN 3 HOURS,30,2134,NR,71 CASS AVE,,,ON
***09336,20220108,2,PARK - LONGER THAN 3 HOURS,30,2135,NR,71 CASS AVE,,,ON
***09337,20220108,2,PARK - LONGER THAN 3 HOURS,30,2135,NR,71 CASS AVE,,,ON
***66137,20220109,2,PARK - LONGER THAN 3 HOURS,30,0207,NR,16 GLEN AGAR DR,,,ON
***05230,20220109,2,PARK - LONGER THAN 3 HOURS,30,0252,NR,30 LUNNESS RD,,,ON
***05231,20220109,2,PARK - LONGER THAN 3 HOURS,30,0253,OPP,30 LUNNESS RD,,,ON
***05232,20220109,2,PARK - LONGER THAN 3 HOURS,30,0254,OPP,32 LUNNESS RD,,,ON
***05233,20220109,2,PARK - LONGER THAN 3 HOURS,30,0255,NR,46 LUNNESS RD,,,ON
***05234,20220109,2,PARK - LONGER THAN 3 HOURS,30,0257,NR,73 LUNNESS RD,,,ON
***05235,20220109,2,PARK - LONGER THAN 3 HOURS,30,0258,NR,75 LUNNESS RD,,,ON
***05236,20220109,2,PARK - LONGER THAN 3 HOURS,30,0259,NR,71 LUNNESS RD,,,ON
***05237,20220109,2,PARK - LONGER THAN 3 HOURS,30,0300,NR,63 LUNNESS RD,,,ON
***05238,20220109,2,PARK - LONGER THAN 3 HOURS,30,0301,NR,63 LUNNESS RD,,,ON
***05239,20220109,2,PARK - LONGER THAN 3 HOURS,30,0302,NR,63 LUNNESS RD,,,ON
***05240,20220109,2,PARK - LONGER THAN 3 HOURS,30,0302,NR,63 LUNNESS RD,,,ON
***05241,20220109,2,PARK - LONGER THAN 3 HOURS,30,0309,S/S,ELDER AVE,W/O,THIRTIETH ST,ON
***05242,20220109,2,PARK - LONGER THAN 3 HOURS,30,0310,S/S,ELDER AVE,W/O,THIRTIETH ST,ON
***05243,20220109,2,PARK - LONGER THAN 3 HOURS,30,0314,NR,20 LABURNHAM AVE,,,ON
***05244,20220109,2,PARK - LONGER THAN 3 HOURS,30,0315,OPP,20 LABURNHAM AVE,,,ON
***11402,20220109,2,PARK - LONGER THAN 3 HOURS,30,0317,OPP,2 LABURNHAM AVE,,,ON
***11403,20220109,2,PARK - LONGER THAN 3 HOURS,30,0318,OPP,2 LABURNHAM AVE,,,ON
***56889,20220109,2,PARK - LONGER THAN 3 HOURS,30,0323,NR,75 CHARTWAY BLVD,,,ON
***56890,20220109,2,PARK - LONGER THAN 3 HOURS,30,0324,NR,82 CHARTWAY BLVD,,,ON
***56891,20220109,2,PARK - LONGER THAN 3 HOURS,30,0325,NR,61 CHARTWAY BLVD,,,QC
***63276,20220109,2,PARK - LONGER THAN 3 HOURS,30,0329,NR,161 FITZGIBBON AVE,,,ON
***63277,20220109,2,PARK - LONGER THAN 3 HOURS,30,0329,NR,161 FITZGIBBON AVE,,,ON
***87470,20220109,2,PARK - LONGER THAN 3 HOURS,30,0331,NR,55 GOSKIN CRT,,,ON
***63278,20220109,2,PARK - LONGER THAN 3 HOURS,30,0331,NR,131 FITZGIBBON AVE,,,ON
***87471,20220109,2,PARK - LONGER THAN 3 HOURS,30,0332,NR,55 GOSKIN CRT,,,ON
***63279,20220109,2,PARK - LONGER THAN 3 HOURS,30,0333,NR,98 FITZGIBBON AVE,,,ON
***63280,20220109,2,PARK - LONGER THAN 3 HOURS,30,0334,NR,98 FITZGIBBON AVE,,,ON
***63281,20220109,2,PARK - LONGER THAN 3 HOURS,30,0337,NR,74 FITZGIBBON AVE,,,ON
***56892,20220109,2,PARK - LONGER THAN 3 HOURS,30,0339,NR,63 HIGHCASTLE RD,,,ON
***87472,20220109,2,PARK - LONGER THAN 3 HOURS,30,0341,NR,148 FAWCETT TRL,,,ON
***87473,20220109,2,PARK - LONGER THAN 3 HOURS,30,0342,NR,148 FAWCETT TRL,,,ON
***70288,20220109,2,PARK - LONGER THAN 3 HOURS,30,0342,NR,131 SILVERSTONE DR,,,ON
***56893,20220109,2,PARK - LONGER THAN 3 HOURS,30,0343,NR,58 HIGHCASTLE RD,,,ON
***70289,20220109,2,PARK - LONGER THAN 3 HOURS,30,0343,NR,129 SILVERSTONE DR,,,ON
***92450,20220109,2,PARK - LONGER THAN 3 HOURS,30,0344,NR,148 FAWCETT TRL,,,SK
***70290,20220109,2,PARK - LONGER THAN 3 HOURS,30,0344,NR,129 SILVERSTONE DR,,,ON
***63282,20220109,2,PARK - LONGER THAN 3 HOURS,30,0345,NR,116 CLETA DR,,,ON
***70291,20220109,2,PARK - LONGER THAN 3 HOURS,30,0345,NR,125 SILVERSTONE DR,,,ON
***56894,20220109,2,PARK - LONGER THAN 3 HOURS,30,0346,NR,45 PINESLOPE CRES,,,ON
***70292,20220109,2,PARK - LONGER THAN 3 HOURS,30,0347,NR,101 SILVERSTONE DR,,,ON
***70293,20220109,2,PARK - LONGER THAN 3 HOURS,30,0348,NR,101 SILVERSTONE DR,,,ON
***71296,20220109,2,PARK - LONGER THAN 3 HOURS,30,0350,S/S,ST GERMAIN AVE,E/O,ELM RD,ON
***71297,20220109,2,PARK - LONGER THAN 3 HOURS,30,0350,N/S,ST GERMAIN AVE,E/O,ELM RD,ON
***92451,20220109,2,PARK - LONGER THAN 3 HOURS,30,0358,NR,71 HUMMINGBIRD DR,,,ON
***92452,20220109,2,PARK - LONGER THAN 3 HOURS,30,0400,NR,71 HUMMINGBIRD DR,,,ON
***20618,20220109,2,PARK - LONGER THAN 3 HOURS,30,0400,NR,2 ONSLOW CRES,,,ON
***92453,20220109,2,PARK - LONGER THAN 3 HOURS,30,0402,NR,75 HUMMINGBIRD DR,,,ON
***20619,20220109,2,PARK - LONGER THAN 3 HOURS,30,0402,NR,6 ONSLOW CRES,,,ON
***92454,20220109,2,PARK - LONGER THAN 3 HOURS,30,0403,NR,65 HUMMINGBIRD DR,,,ON
***71298,20220109,2,PARK - LONGER THAN 3 HOURS,30,0403,N/S,ST GERMAIN AVE,E/O,ELM RD,ON
***92455,20220109,2,PARK - LONGER THAN 3 HOURS,30,0404,NR,63 HUMMINGBIRD DR,,,ON
***99028,20220109,2,PARK - LONGER THAN 3 HOURS,30,0405,N/S,ST GERMAIN AVE,E/O,ELM RD,ON
***99029,20220109,2,PARK - LONGER THAN 3 HOURS,30,0405,S/S,ST GERMAIN AVE,E/O,ELM RD,ON
***20620,20220109,2,PARK - LONGER THAN 3 HOURS,30,0405,NR,8 ONSLOW CRES,,,ON
***56895,20220109,2,PARK - LONGER THAN 3 HOURS,30,0406,NR,61 PORCHESTER DR,,,ON
***99030,20220109,2,PARK - LONGER THAN 3 HOURS,30,0406,N/S,ST GERMAIN AVE,E/O,ELM RD,ON
***20621,20220109,2,PARK - LONGER THAN 3 HOURS,30,0406,NR,8 ONSLOW CRES,,,ON
***56896,20220109,2,PARK - LONGER THAN 3 HOURS,30,0407,NR,85 PORCHESTER DR,,,ON
***99031,20220109,2,PARK - LONGER THAN 3 HOURS,30,0407,S/S,ST GERMAIN AVE,E/O,ELM RD,ON
***99032,20220109,2,PARK - LONGER THAN 3 HOURS,30,0408,S/S,ST GERMAIN AVE,E/O,ELM RD,ON
***20622,20220109,2,PARK - LONGER THAN 3 HOURS,30,0409,N/S,ONSLOW CRES,E/O,GLENHOLME AVE,ON
***56897,20220109,2,PARK - LONGER THAN 3 HOURS,30,0410,OPP,134 PORCHESTER DR,,,ON
***99033,20220109,2,PARK - LONGER THAN 3 HOURS,30,0410,N/S,ST GERMAIN AVE,E/O,ELM RD,ON
***20623,20220109,2,PARK - LONGER THAN 3 HOURS,30,0410,N/S,ONSLOW CRES,E/O,GLENHOLME AVE,ON
***99034,20220109,2,PARK - LONGER THAN 3 HOURS,30,0411,N/S,ST GERMAIN AVE,E/O,ELM RD,ON
***20624,20220109,2,PARK - LONGER THAN 3 HOURS,30,0411,N/S,ONSLOW CRES,E/O,GLENHOLME AVE,ON
***99035,20220109,2,PARK - LONGER THAN 3 HOURS,30,0412,N/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99036,20220109,2,PARK - LONGER THAN 3 HOURS,30,0413,S/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99037,20220109,2,PARK - LONGER THAN 3 HOURS,30,0414,S/S,ST GERMAIN AVE,W/O,ELM RD,ON
***20625,20220109,2,PARK - LONGER THAN 3 HOURS,30,0414,N/S,ONSLOW CRES,E/O,GLENHOLME AVE,ON
***99038,20220109,2,PARK - LONGER THAN 3 HOURS,30,0415,N/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99039,20220109,2,PARK - LONGER THAN 3 HOURS,30,0416,N/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99040,20220109,2,PARK - LONGER THAN 3 HOURS,30,0417,N/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99041,20220109,2,PARK - LONGER THAN 3 HOURS,30,0417,N/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99042,20220109,2,PARK - LONGER THAN 3 HOURS,30,0418,N/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99043,20220109,2,PARK - LONGER THAN 3 HOURS,30,0419,S/S,ST GERMAIN AVE,W/O,ELM RD,ON
***99044,20220109,2,PARK - LONGER THAN 3 HOURS,30,0421,S/S,ST GERMAIN AVE,W/O,ELM RD,ON
***70298,20220109,2,PARK - LONGER THAN 3 HOURS,30,0432,NR,54 NORTHCREST RD,,,ON
***70299,20220109,2,PARK - LONGER THAN 3 HOURS,30,0433,NR,54 NORTHCREST RD,,,AB
***70300,20220109,2,PARK - LONGER THAN 3 HOURS,30,0434,NR,54 NORTHCREST RD,,,ON
***70301,20220109,2,PARK - LONGER THAN 3 HOURS,30,0435,NR,54 NORTHCREST RD,,,ON
***70302,20220109,2,PARK - LONGER THAN 3 HOURS,30,0438,NR,31 NORTHCREST RD,,,ON
***70303,20220109,2,PARK - LONGER THAN 3 HOURS,30,0439,NR,29 NORTHCREST RD,,,ON
***11421,20220109,2,PARK - LONGER THAN 3 HOURS,30,0439,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***11422,20220109,2,PARK - LONGER THAN 3 HOURS,30,0440,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***67763,20220109,2,PARK - LONGER THAN 3 HOURS,30,0441,NR,1 WESTBROOK AVE,,,ON
***70304,20220109,2,PARK - LONGER THAN 3 HOURS,30,0441,NR,9 NORTHCREST RD,,,ON
***11423,20220109,2,PARK - LONGER THAN 3 HOURS,30,0441,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***11424,20220109,2,PARK - LONGER THAN 3 HOURS,30,0441,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***67764,20220109,2,PARK - LONGER THAN 3 HOURS,30,0442,NR,1 WESTBROOK AVE,,,ON
***70305,20220109,2,PARK - LONGER THAN 3 HOURS,30,0442,NR,5 NORTHCREST RD,,,ON
***11425,20220109,2,PARK - LONGER THAN 3 HOURS,30,0442,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***67765,20220109,2,PARK - LONGER THAN 3 HOURS,30,0443,NR,11 WESTBROOK AVE,,,ON
***11426,20220109,2,PARK - LONGER THAN 3 HOURS,30,0443,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***11427,20220109,2,PARK - LONGER THAN 3 HOURS,30,0443,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***67766,20220109,2,PARK - LONGER THAN 3 HOURS,30,0444,NR,23 WESTBROOK AVE,,,ON
***11428,20220109,2,PARK - LONGER THAN 3 HOURS,30,0444,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***11429,20220109,2,PARK - LONGER THAN 3 HOURS,30,0445,W/S,CAVEN ST,S/O,THE QUEENSWAY,ON
***70306,20220109,2,PARK - LONGER THAN 3 HOURS,30,0447,NR,16 HAWTHORNE RD,,,ON
***70307,20220109,2,PARK - LONGER THAN 3 HOURS,30,0448,NR,29 HAWTHORNE RD,,,QC
***70308,20220109,2,PARK - LONGER THAN 3 HOURS,30,0452,NR,7 TYLER PL,,,ON
***70309,20220109,2,PARK - LONGER THAN 3 HOURS,30,0456,NR,21 BROUGHAM CRES,,,ON
***70310,20220109,2,PARK - LONGER THAN 3 HOURS,30,0458,NR,40 BROUGHAM CRES,,,ON
***36134,20220109,2,PARK - LONGER THAN 3 HOURS,30,0808,OPP,180 MARINE PARADE DR,,,ON
***36135,20220109,2,PARK - LONGER THAN 3 HOURS,30,0811,NR,220 MANITOBA ST,,,ON
***36136,20220109,2,PARK - LONGER THAN 3 HOURS,30,0817,OPP,180 MANITOBA ST,,,ON
***61312,20220109,2,PARK - LONGER THAN 3 HOURS,30,0834,NR,18 COALPORT DR,,,ON
***61313,20220109,2,PARK - LONGER THAN 3 HOURS,30,0836,NR,18 COALPORT DR,,,ON
***61314,20220109,2,PARK - LONGER THAN 3 HOURS,30,0838,NR,18 COALPORT DR,,,ON
***36316,20220109,2,PARK - LONGER THAN 3 HOURS,30,1027,NR,235 QUEEN'S DR,,,ON
***36317,20220109,2,PARK - LONGER THAN 3 HOURS,30,1028,NR,235 QUEEN'S DR,,,ON
***36154,20220109,2,PARK - LONGER THAN 3 HOURS,30,1044,NR,38 MONKTON AVE,,,ON
***49818,20220109,2,PARK - LONGER THAN 3 HOURS,30,1103,NR,53 WATERBEACH CRES,,,ON
***49819,20220109,2,PARK - LONGER THAN 3 HOURS,30,1104,NR,24 WATERBEACH CRES,,,ON
***49820,20220109,2,PARK - LONGER THAN 3 HOURS,30,1105,NR,6 WATERBEACH CRES,,,ON
***49821,20220109,2,PARK - LONGER THAN 3 HOURS,30,1106,NR,6 WATERBEACH CRES,,,ON
***49822,20220109,2,PARK - LONGER THAN 3 HOURS,30,1106,NR,6 WATERBEACH CRES,,,ON
***49823,20220109,2,PARK - LONGER THAN 3 HOURS,30,1107,NR,6 WATERBEACH CRES,,,ON
***90486,20220109,2,PARK - LONGER THAN 3 HOURS,30,1108,NR,122 GLENCREST BLVD,,,ON
***49824,20220109,2,PARK - LONGER THAN 3 HOURS,30,1109,NR,28 WAXHAM RD,,,ON
***90487,20220109,2,PARK - LONGER THAN 3 HOURS,30,1111,NR,77 GLENCREST BLVD,,,ON
***90488,20220109,2,PARK - LONGER THAN 3 HOURS,30,1112,NR,85 GLENCREST BLVD,,,ON
***90489,20220109,2,PARK - LONGER THAN 3 HOURS,30,1113,NR,97 GLENCREST BLVD,,,ON
***36158,20220109,2,PARK - LONGER THAN 3 HOURS,30,1128,OPP,210 MANITOBA ST,,,ON
***36159,20220109,2,PARK - LONGER THAN 3 HOURS,30,1129,NR,210 MANITOBA ST,,,ON
***36160,20220109,2,PARK - LONGER THAN 3 HOURS,30,1130,OPP,210 MANITOBA ST,,,ON
***36161,20220109,2,PARK - LONGER THAN 3 HOURS,30,1132,NR,220 MANITOBA ST,,,ON
***36162,20220109,2,PARK - LONGER THAN 3 HOURS,30,1133,OPP,220 MANITOBA ST,,,ON
***36163,20220109,2,PARK - LONGER THAN 3 HOURS,30,1135,OPP,220 MANITOBA ST,,,ON
***36164,20220109,2,PARK - LONGER THAN 3 HOURS,30,1137,OPP,270 MANITOBA ST,,,ON
***36165,20220109,2,PARK - LONGER THAN 3 HOURS,30,1138,OPP,270 MANITOBA ST,,,ON
***36166,20220109,2,PARK - LONGER THAN 3 HOURS,30,1139,OPP,270 MANITOBA ST,,,ON
***36167,20220109,2,PARK - LONGER THAN 3 HOURS,30,1140,NR,270 MANITOBA ST,,,ON
***36168,20220109,2,PARK - LONGER THAN 3 HOURS,30,1141,NR,270 MANITOBA ST,,,ON
***36169,20220109,2,PARK - LONGER THAN 3 HOURS,30,1142,NR,270 MANITOBA ST,,,ON
***91959,20220109,2,PARK - LONGER THAN 3 HOURS,30,1159,NR,91 EASTVILLE AVE,,,ON
***91960,20220109,2,PARK - LONGER THAN 3 HOURS,30,1203,NR,75 EASTVILLE AVE,,,ON
***91961,20220109,2,PARK - LONGER THAN 3 HOURS,30,1206,NR,62 EASTVILLE AVE,,,ON
***88984,20220109,2,PARK - LONGER THAN 3 HOURS,30,1249,OPP,38 GREENBROOK DR,,,ON
***74212,20220109,2,PARK - LONGER THAN 3 HOURS,30,1257,N/S,COLE ST,W/O,SACKVILLE ST,ON
***74213,20220109,2,PARK - LONGER THAN 3 HOURS,30,1258,N/S,COLE ST,W/O,SACKVILLE ST,ON
***74214,20220109,2,PARK - LONGER THAN 3 HOURS,30,1259,N/S,COLE ST,W/O,SACKVILLE ST,ON
***74215,20220109,2,PARK - LONGER THAN 3 HOURS,30,1300,N/S,COLE ST,W/O,SACKVILLE ST,ON
***74216,20220109,2,PARK - LONGER THAN 3 HOURS,30,1300,N/S,COLE ST,W/O,SACKVILLE ST,ON
***74217,20220109,2,PARK - LONGER THAN 3 HOURS,30,1301,N/S,COLE ST,W/O,SACKVILLE ST,ON
***74218,20220109,2,PARK - LONGER THAN 3 HOURS,30,1303,N/S,COLE ST,W/O,REGENT ST,ON
***74219,20220109,2,PARK - LONGER THAN 3 HOURS,30,1303,N/S,COLE ST,W/O,REGENT ST,ON
***74220,20220109,2,PARK - LONGER THAN 3 HOURS,30,1305,N/S,COLE ST,W/O,REGENT ST,ON
***74221,20220109,2,PARK - LONGER THAN 3 HOURS,30,1306,N/S,COLE ST,W/O,REGENT ST,ON
***74222,20220109,2,PARK - LONGER THAN 3 HOURS,30,1307,N/S,COLE ST,W/O,REGENT ST,ON
***74223,20220109,2,PARK - LONGER THAN 3 HOURS,30,1307,N/S,COLE ST,W/O,REGENT ST,ON
***74224,20220109,2,PARK - LONGER THAN 3 HOURS,30,1309,N/S,COLE ST,W/O,REGENT ST,ON
***74225,20220109,2,PARK - LONGER THAN 3 HOURS,30,1309,N/S,COLE ST,W/O,REGENT ST,ON
***36172,20220109,2,PARK - LONGER THAN 3 HOURS,30,1312,NR,100 SIXTEENTH ST,,,ON
***36173,20220109,2,PARK - LONGER THAN 3 HOURS,30,1314,NR,110 SIXTEENTH ST,,,ON
***29905,20220109,2,PARK - LONGER THAN 3 HOURS,30,1315,NR,118 SIXTEENTH ST,,,ON
***29906,20220109,2,PARK - LONGER THAN 3 HOURS,30,1318,NR,126 SIXTEENTH ST,,,ON
***74230,20220109,2,PARK - LONGER THAN 3 HOURS,30,1327,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74231,20220109,2,PARK - LONGER THAN 3 HOURS,30,1327,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74232,20220109,2,PARK - LONGER THAN 3 HOURS,30,1328,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74233,20220109,2,PARK - LONGER THAN 3 HOURS,30,1329,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74234,20220109,2,PARK - LONGER THAN 3 HOURS,30,1330,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74235,20220109,2,PARK - LONGER THAN 3 HOURS,30,1331,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74236,20220109,2,PARK - LONGER THAN 3 HOURS,30,1333,S/S,SHUTER ST,E/O,PARLIAMENT ST,IL
***74237,20220109,2,PARK - LONGER THAN 3 HOURS,30,1334,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74238,20220109,2,PARK - LONGER THAN 3 HOURS,30,1335,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74239,20220109,2,PARK - LONGER THAN 3 HOURS,30,1335,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***74240,20220109,2,PARK - LONGER THAN 3 HOURS,30,1341,S/S,SHUTER ST,E/O,PARLIAMENT ST,ON
***10976,20220109,2,PARK - LONGER THAN 3 HOURS,30,1845,OPP,83 PONY FARM DR,,,QC
***10977,20220109,2,PARK - LONGER THAN 3 HOURS,30,1846,OPP,83 PONY FARM DR,,,ON
***10978,20220109,2,PARK - LONGER THAN 3 HOURS,30,1848,NR,75 PONY FARM DR,,,ON
***10979,20220109,2,PARK - LONGER THAN 3 HOURS,30,1850,NR,47 PONY FARM DR,,,ON
***10980,20220109,2,PARK - LONGER THAN 3 HOURS,30,1851,NR,41 PONY FARM DR,,,ON
***10981,20220109,2,PARK - LONGER THAN 3 HOURS,30,1851,NR,41 PONY FARM DR,,,ON
***10703,20220109,2,PARK - LONGER THAN 3 HOURS,30,1858,NR,79 BADGEROW AVE,,,ON
***10704,20220109,2,PARK - LONGER THAN 3 HOURS,30,1900,NR,67 BADGEROW AVE,,,ON
***65864,20220109,2,PARK - LONGER THAN 3 HOURS,30,1914,NR,15 MIDDEN CRES,,,ON
***95014,20220109,2,PARK - LONGER THAN 3 HOURS,30,1949,OPP,50 CHALET RD,,,ON
***20060,20220109,2,PARK - LONGER THAN 3 HOURS,30,2004,NR,245 HUMBERCREST BLVD,,,ON
***20061,20220109,2,PARK - LONGER THAN 3 HOURS,30,2007,NR,197 HUMBERCREST BLVD,,,ON
***20062,20220109,2,PARK - LONGER THAN 3 HOURS,30,2008,NR,173 HUMBERCREST BLVD,,,ON
***20063,20220109,2,PARK - LONGER THAN 3 HOURS,30,2009,NR,167 HUMBERCREST BLVD,,,ON
***20064,20220109,2,PARK - LONGER THAN 3 HOURS,30,2010,NR,167 HUMBERCREST BLVD,,,ON
***14988,20220109,2,PARK - LONGER THAN 3 HOURS,30,2033,OPP,100 BURROWS HALL BLVD,,,ON
***14989,20220109,2,PARK - LONGER THAN 3 HOURS,30,2034,OPP,100 BURROWS HALL BLVD,,,ON
***10444,20220109,2,PARK - LONGER THAN 3 HOURS,30,2035,NR,41 NORTHDALE BLVD,,,ON
***14990,20220109,2,PARK - LONGER THAN 3 HOURS,30,2036,NR,100 BURROWS HALL BLVD,,,ON
***19831,20220109,2,PARK - LONGER THAN 3 HOURS,30,2036,NR,100 BURROWS HALL BLVD,,,ON
***10445,20220109,2,PARK - LONGER THAN 3 HOURS,30,2036,NR,41 NORTHDALE BLVD,,,ON
***10446,20220109,2,PARK - LONGER THAN 3 HOURS,30,2037,NR,41 NORTHDALE BLVD,,,ON
***10447,20220109,2,PARK - LONGER THAN 3 HOURS,30,2039,NR,41 NORTHDALE BLVD,,,ON
***19832,20220109,2,PARK - LONGER THAN 3 HOURS,30,2040,NR,100 BURROWS HALL BLVD,,,ON
***19833,20220109,2,PARK - LONGER THAN 3 HOURS,30,2041,OPP,100 BURROWS HALL BLVD,,,ON
***10448,20220109,2,PARK - LONGER THAN 3 HOURS,30,2041,NR,41 NORTHDALE BLVD,,,ON
***19834,20220109,2,PARK - LONGER THAN 3 HOURS,30,2042,OPP,100 BURROWS HALL BLVD,,,ON
***19835,20220109,2,PARK - LONGER THAN 3 HOURS,30,2044,NR,100 BURROWS HALL BLVD,,,ON
***19836,20220109,2,PARK - LONGER THAN 3 HOURS,30,2045,NR,100 BURROWS HALL BLVD,,,ON
***76442,20220109,2,PARK - LONGER THAN 3 HOURS,30,2059,OPP,67 NIPIGON AVE,,,ON
***76443,20220109,2,PARK - LONGER THAN 3 HOURS,30,2100,OPP,67 NIPIGON AVE,,,ON
***76444,20220109,2,PARK - LONGER THAN 3 HOURS,30,2102,OPP,67 NIPIGON AVE,,,ON
***76445,20220109,2,PARK - LONGER THAN 3 HOURS,30,2103,NR,67 NIPIGON AVE,,,ON
***25858,20220109,2,PARK - LONGER THAN 3 HOURS,30,2106,S/S,DONALD AVE,E/O,SCOTT RD,ON
***25859,20220109,2,PARK - LONGER THAN 3 HOURS,30,2106,S/S,DONALD AVE,E/O,SCOTT RD,ON
***25860,20220109,2,PARK - LONGER THAN 3 HOURS,30,2107,S/S,DONALD AVE,E/O,SCOTT RD,ON
***25861,20220109,2,PARK - LONGER THAN 3 HOURS,30,2109,S/S,DONALD AVE,E/O,SCOTT RD,ON
***19838,20220109,2,PARK - LONGER THAN 3 HOURS,30,2118,NR,49 KNOWLES DR,,,ON
***19839,20220109,2,PARK - LONGER THAN 3 HOURS,30,2119,NR,55 KNOWLES DR,,,ON
***19840,20220109,2,PARK - LONGER THAN 3 HOURS,30,2121,NR,60 KNOWLES DR,,,ON
***19841,20220109,2,PARK - LONGER THAN 3 HOURS,30,2123,NR,69 KNOWLES DR,,,ON
***19842,20220109,2,PARK - LONGER THAN 3 HOURS,30,2124,NR,85 KNOWLES DR,,,ON
***99319,20220110,2,PARK - LONGER THAN 3 HOURS,30,0034,NR,271 SALEM AVE,,,ON
***63286,20220110,2,PARK - LONGER THAN 3 HOURS,30,0258,NR,115 DORCOT AVE,,,ON
***63287,20220110,2,PARK - LONGER THAN 3 HOURS,30,0300,NR,93 DORCOT AVE,,,ON
***63288,20220110,2,PARK - LONGER THAN 3 HOURS,30,0303,NR,79 DORCOT AVE,,,ON
***63289,20220110,2,PARK - LONGER THAN 3 HOURS,30,0304,NR,79 DORCOT AVE,,,ON
***63290,20220110,2,PARK - LONGER THAN 3 HOURS,30,0307,NR,54 DORCOT AVE,,,ON
***38302,20220110,2,PARK - LONGER THAN 3 HOURS,30,0313,NR,43 HEPSCOTT TER,,,ON
