tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***82820,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1909,OPP,118 MCGILL ST,,,ON
***82821,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1911,NR,117 GRANBY ST,,,ON
***82822,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1912,NR,109 GRANBY ST,,,ON
***39404,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1918,NR,25 BISHOP TUTU BLVD,,,ON
***39405,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1921,NR,55 BISHOP TUTU BLVD,,,ON
***39406,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1922,NR,41 BISHOP TUTU BLVD,,,ON
***44391,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1923,S/S,HALLAM ST,E/O,DUFFERIN ST,ON
***91884,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1924,NR,65 GLOUCESTER ST,,,ON
***39407,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1925,NR,61 BISHOP TUTU BLVD,,,ON
***91885,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1952,NR,120 MAITLAND ST,,,ON
***91886,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,1955,NR,100 MAITLAND ST,,,ON
***88034,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2111,NR,291 MUTUAL ST,,,ON
***88035,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2112,NR,273 MUTUAL ST,,,ON
***13302,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2145,NR,100 ALEXANDER ST,,,ON
***13303,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2152,NR,85 WOOD ST,,,ON
***09279,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2200,NR,43 GRANT ST,,,ON
***09280,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2202,NR,43 GRANT ST,,,ON
***71858,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2208,NR,31 ST JOSEPH ST,,,ON
***71859,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2209,NR,31 ST JOSEPH ST,,,ON
***71860,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2211,NR,12 ST JOSEPH ST,,,ON
***13304,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2212,NR,55 MAITLAND ST,,,ON
***13305,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2213,NR,55 MAITLAND ST,,,ON
***71861,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2213,NR,26 ST JOSEPH ST,,,ON
***71862,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2219,S/S,ST MARY ST,E/O,BAY ST,ON
***71863,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2221,S/S,ST MARY ST,E/O,BAY ST,ON
***71864,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2222,S/S,ST MARY ST,E/O,BAY ST,ON
***13306,20220105,29,PARK PROHIBITED TIME NO PERMIT,30,2223,NR,49 DUNDONALD ST,,,ON
***70029,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0002,NR,510 RIVERSIDE DR,,,QC
***46780,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0006,OPP,52 FREDERICK ST,,,ON
***52253,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0010,NR,61 HENRY LANE TER,,,ON
***70030,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0011,S/S,BRIARCROFT RD,W/O,WINDERMERE AVE,ON
***94717,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0011,NR,37 SANDERSTEAD AVE,,,ON
***70031,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0013,NR,7 BRIARCROFT RD,,,ON
***72715,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0015,OPP,16 BRIARCROFT RD,,,ON
***47022,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0016,NR,65 VINE AVE,,,ON
***46659,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0017,NR,65 HAZELTON AVE,,,ON
***47023,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0018,NR,189 VINE AVE,,,ON
***47024,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0020,NR,73 MARIA ST,,,ON
***72716,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0021,OPP,15 YULE AVE,,,ON
***52254,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0022,NR,110 GEORGE ST S,,,ON
***72717,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0022,OPP,11 YULE AVE,,,ON
***47025,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0023,NR,127 MARIA ST,,,ON
***52255,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0023,NR,110 GEORGE ST S,,,BC
***94719,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0024,NR,44 CLOVELLY AVE,,,ON
***47026,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0025,NR,239 MARIA ST,,,ON
***66156,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0026,NR,38 STEWART ST,,,ON
***66157,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0027,NR,38 STEWART ST,,,ON
***72718,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0027,NR,259 WINDERMERE AVE,,,ON
***47027,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0028,NR,55 LAWS ST,,,ON
***94720,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0028,NR,69 BELVIDERE AVE,,,ON
***72719,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0029,NR,251 WINDERMERE AVE,,,ON
***47028,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0030,NR,55 LAWS ST,,,ON
***47029,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0032,E/S,CLENDENAN AVE,S/O,ROWLAND ST,ON
***57931,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0034,NR,50 HIGH PARK AVE,,,ON
***47030,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0035,NR,152 EVELYN AVE,,,ON
***72721,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0035,OPP,95 MORNINGSIDE AVE,,,ON
***47031,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,186 EVELYN AVE,,,ON
***52257,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,380 FRONT ST E,,,ON
***65997,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,2 AFTON AVE,,,ON
***57662,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0037,NR,31 KIRKNEWTON RD,,,ON
***57932,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0037,OPP,100 HIGH PARK AVE,,,ON
***47032,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,262 EVELYN AVE,,,ON
***57663,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,48 DYNEVOR RD,,,ON
***57933,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0039,OPP,50 HIGH PARK AVE,,,ON
***57934,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0039,OPP,50 HIGH PARK AVE,,,ON
***72722,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,10 RAMBERT CRES,,,ON
***57664,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0040,NR,56 DYNEVOR RD,,,ON
***57935,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0041,OPP,50 HIGH PARK AVE,,,ON
***65999,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,189 LISGAR ST,,,ON
***57665,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0042,NR,56 DYNEVOR RD,,,ON
***57936,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0042,OPP,50 HIGH PARK AVE,,,ON
***66000,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0042,NR,189 LISGAR ST,,,ON
***94721,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0042,NR,271 ROBINA AVE,,,ON
***57666,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,92 DYNEVOR RD,,,ON
***66001,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,189 LISGAR ST,,,ON
***47033,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0045,W/S,FAIRVIEW AVE,S/O,ST JOHN'S RD,ON
***57667,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0045,NR,106 DYNEVOR RD,,,ON
***72723,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0045,NR,70 MORNINGSIDE AVE,,,ON
***46661,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0046,N/S,MACPHERSON AVE,W/O,AVENUE RD,ON
***52258,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0046,OPP,370 KING ST E,,,ON
***94722,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,215 ROBINA AVE,,,ON
***89667,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0047,NR,56 HIGHFIELD RD,,,ON
***57668,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0047,NR,10 HUNTER AVE,,,ON
***52259,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0048,NR,475 KING ST E,,,ON
***57937,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0048,OPP,40 HIGH PARK AVE,,,ON
***66004,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0048,NR,167 LISGAR ST,,,ON
***72724,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0048,NR,34 MORNINGSIDE AVE,,,ON
***94723,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0048,W/S,CEDRIC AVE,N/O,HOLLAND PARK AVE,ON
***46662,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0049,N/S,MACPHERSON AVE,W/O,AVENUE RD,ON
***47034,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0049,S/S,ST JOHN'S RD,E/O,WILLARD AVE,ON
***57033,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0049,NR,361 GREER RD,,,ON
***72725,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0049,NR,34 MORNINGSIDE AVE,,,ON
***94724,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0051,NR,164 CEDRIC AVE,,,ON
***47035,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0052,OPP,484 ST JOHN'S RD,,,ON
***57669,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0052,NR,22 HOLMESDALE CRES,,,ON
***89668,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,97 HIGHFIELD RD,,,ON
***66158,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,57 MAJOR ST,,,ON
***47036,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0054,S/S,ST JOHN'S RD,E/O,HUMBERCREST BLVD,ON
***52260,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0054,NR,510 KING ST E,,,ON
***94725,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0054,NR,196 CEDRIC AVE,,,ON
***97927,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,15 GRAY AVE,,,ON
***57670,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,8 HOLMESDALE RD,,,ON
***57938,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0055,OPP,77 QUEBEC AVE,,,ON
***89669,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,129 HIGHFIELD RD,,,ON
***46663,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0056,E/S,HURON ST,S/O,DAVENPORT RD,ON
***57034,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0056,OPP,247 OLD ORCHARD GRV,,,ON
***72726,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,36 WALLER AVE,,,ON
***94726,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,282 CEDRIC AVE,,,ON
***47037,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0057,W/S,BROOKSIDE AVE,S/O,DUNDAS ST W,ON
***57671,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0057,N/S,MARTIN ST,E/O,DUFFERIN ST,ON
***57672,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0058,N/S,MARTIN ST,E/O,DUFFERIN ST,ON
***57939,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0058,NR,144 QUEBEC AVE,,,ON
***66005,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0058,NR,84 DOVERCOURT RD,,,ON
***66159,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0058,NR,149 BRUNSWICK AVE,,,ON
***72727,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0059,OPP,168 WINDERMERE AVE,,,ON
***57940,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0100,OPP,233 QUEBEC AVE,,,ON
***47038,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0101,S/S,RAYMOND AVE,W/O,JANE ST,ON
***72728,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0101,NR,185 WINDERMERE AVE,,,ON
***57035,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0102,NR,295 DELORAINE AVE,,,ON
***66006,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0102,NR,84 DOVERCOURT RD,,,ON
***66160,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0103,NR,201 MAJOR ST,,,ON
***72729,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0103,NR,177 WINDERMERE AVE,,,ON
***97928,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0104,NR,71 HILLDALE RD,,,ON
***47039,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0104,NR,11 RAYMOND AVE,,,ON
***57036,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0104,NR,220 DELORAINE AVE,,,ON
***66007,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0104,NR,158 DOVERCOURT RD,,,ON
***97929,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0105,NR,69 HILLDALE RD,,,ON
***57673,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0105,NR,72 HATHERLEY RD,,,ON
***57941,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0105,NR,73 OAKMOUNT RD,,,ON
***72730,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0105,NR,177 WINDERMERE AVE,,,ON
***94727,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0105,N/S,MOIR AVE,W/O,VAUGHAN RD,ON
***97930,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0106,NR,63 HILLDALE RD,,,ON
***47040,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0106,NR,45 RAYMOND AVE,,,ON
***94728,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0106,N/S,MOIR AVE,W/O,VAUGHAN RD,QC
***99351,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0106,N/S,MOIR AVE,W/O,VAUGHAN RD,ON
***57037,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0107,NR,101 DELORAINE AVE,,,ON
***57942,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0107,NR,73 OAKMOUNT RD,,,ON
***66008,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0107,NR,198 DOVERCOURT RD,,,ON
***97931,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0108,NR,53 HILLDALE RD,,,ON
***97932,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0109,NR,53 HILLDALE RD,,,ON
***47041,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0109,NR,3 LESSARD AVE,,,ON
***57674,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0109,OPP,40 EVERSFIELD RD,,,ON
***66009,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0109,NR,198 DOVERCOURT RD,,,ON
***97933,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0110,NR,51 HILLDALE RD,,,ON
***57943,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0110,NR,7 OAKMOUNT RD,,,ON
***99352,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0110,NR,474 WINONA DR,,,ON
***47042,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0111,NR,27 LESSARD AVE,,,ON
***57038,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0111,NR,50 MELROSE AVE,,,ON
***57675,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0111,OPP,54 EVERSFIELD RD,,,ON
***57944,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0111,NR,7 OAKMOUNT RD,,,ON
***66161,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0111,NR,215 BORDEN ST,,,ON
***69912,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0111,NR,198 DOVERCOURT RD,,,ON
***66162,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0112,NR,215 BORDEN ST,,,ON
***57676,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0113,NR,347 BOON AVE,,,ON
***66163,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0113,NR,215 BORDEN ST,,,ON
***69913,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0113,NR,230 DOVERCOURT RD,,,ON
***57945,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0114,NR,66 PACIFIC AVE,,,ON
***52261,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0115,NR,132 BERKELEY ST,,,ON
***57039,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0116,NR,236 MELROSE AVE,,,ON
***57946,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0116,NR,66 PACIFIC AVE,,,ON
***99353,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0116,NR,450 WINONA DR,,,ON
***72731,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0117,OPP,28 GLENDALE AVE,,,ON
***66164,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0118,NR,1 LENNOX ST,,,ON
***72732,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0118,OPP,34 GLENDALE AVE,,,ON
***57677,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0119,NR,321 HARVIE AVE,,,ON
***99354,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0120,N/S,MULBERRY CRES,W/O,WINONA DR,ON
***47043,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0122,NR,208 HUMBERSIDE AVE,,,ON
***57678,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0122,NR,248 GILBERT AVE,,,ON
***99355,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0122,NR,2 MULBERRY CRES,,,ON
***57679,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0123,NR,248 GILBERT AVE,,,ON
***47044,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0124,N/S,HUMBERSIDE AVE,E/O,KEELE ST,ON
***47045,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0125,N/S,HUMBERSIDE AVE,W/O,INDIAN GRV,ON
***57680,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0125,NR,292 GILBERT AVE,,,ON
***57681,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0126,NR,292 GILBERT AVE,,,ON
***57947,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0126,NR,5 GOTHIC AVE,,,ON
***99356,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0126,NR,408 WINONA DR,,,ON
***57040,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0127,NR,145 ST GERMAIN AVE,,,ON
***47046,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0128,NR,60 HUMBERSIDE AVE,,,ON
***72733,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0128,NR,17 CLAUDE AVE,,,ON
***57948,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0129,NR,106 GOTHIC AVE,,,ON
***99357,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0129,NR,354 WINONA DR,,,ON
***47047,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,40 HUMBERSIDE AVE,,,ON
***57949,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,106 GOTHIC AVE,,,ON
***99358,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0132,NR,28 COATES AVE,,,ON
***97934,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0133,OPP,330 SILVERTHORN AVE,,,ON
***66165,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0133,NR,19 AUGUSTA AVE,,,ON
***97935,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0134,OPP,330 SILVERTHORN AVE,,,ON
***47048,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0134,NR,260 INDIAN ROAD CRES,,,QC
***97936,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0135,NR,357 SILVERTHORN AVE,,,ON
***97937,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0136,NR,369 SILVERTHORN AVE,,,ON
***47049,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0136,NR,342 INDIAN ROAD CRES,,,ON
***89671,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0137,NR,15 GLEN STEWART CRES,,,ON
***57682,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0137,NR,153 GILBERT AVE,,,ON
***47050,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0139,E/S,PERTH AVE,S/O,DUPONT ST,ON
***57950,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0139,NR,350 GLENLAKE AVE,,,ON
***66166,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0139,NR,29 NIAGARA ST,,,ON
***57683,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0140,NR,53 GILBERT AVE,,,ON
***57951,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0140,NR,350 GLENLAKE AVE,,,ON
***47051,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0141,NR,359 PERTH AVE,,,ON
***57684,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0142,NR,29 GILBERT AVE,,,ON
***72734,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0142,W/S,INDIAN RD,N/O,ALGONQUIN AVE,ON
***47052,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0143,NR,343 PERTH AVE,,,ON
***47053,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0143,NR,343 PERTH AVE,,,ON
***57685,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0143,NR,29 GILBERT AVE,,,ON
***47054,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0145,NR,325 PERTH AVE,,,ON
***72515,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0146,NR,30 CARNATION AVE,,,ON
***57686,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0147,NR,45 NORMAN AVE,,,ON
***47055,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0148,N/S,PATON RD,W/O,RANKIN CRES,ON
***72516,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0148,NR,20 CARNATION AVE,,,ON
***72735,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0149,OPP,141 INDIAN RD,,,ON
***57687,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0150,NR,16 NORMAN AVE,,,ON
***57688,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0151,NR,4 NORMAN AVE,,,ON
***47056,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0152,NR,269 LAPPIN AVE,,,ON
***46665,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0153,NR,35 GIBSON AVE,,,ON
***47057,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0154,NR,237 WALLACE AVE,,,ON
***69917,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0155,NR,19 WESTERN BATTERY RD,,,ON
***47058,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0156,NR,323 WALLACE AVE,,,ON
***97938,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0157,NR,28 LAMBTON AVE,,,ON
***57689,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0157,NR,126 MCROBERTS AVE,,,ON
***47059,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0159,NR,6 SOUSA MENDES ST,,,ON
***47060,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0159,NR,6 SOUSA MENDES ST,,,ON
***57690,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0159,OPP,215 MCROBERTS AVE,,,ON
***46666,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0200,NR,128 ROXBOROUGH ST W,,,ON
***52264,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0200,OPP,3 SELBY ST,,,ON
***72736,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0200,NR,64 INDIAN TRL,,,ON
***57691,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0201,OPP,237 MCROBERTS AVE,,,ON
***57952,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0201,NR,447 GLENLAKE AVE,,,ON
***46667,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0202,OPP,49 ROXBOROUGH ST W,,,ON
***57692,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0202,NR,262 MCROBERTS AVE,,,ON
***57693,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0203,NR,270 MCROBERTS AVE,,,ON
***99359,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0203,NR,96 EARLSDALE AVE,,,ON
***57694,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0204,NR,270 MCROBERTS AVE,,,ON
***72737,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0204,N/S,INDIAN TRL,E/O,INDIAN RD,ON
***57695,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0205,NR,270 MCROBERTS AVE,,,ON
***52265,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0206,NR,137 ISABELLA ST,,,ON
***65914,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0206,NR,275 CLENDENAN AVE,,,ON
***99360,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0206,NR,114 EARLSDALE AVE,,,ON
***52266,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0207,NR,137 ISABELLA ST,,,ON
***72738,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0207,OPP,14 INDIAN TRL,,,ON
***47061,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0208,OPP,85 MILLER ST,,,ON
***65915,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0208,OPP,178 CLENDENAN AVE,,,ON
***72739,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0210,N/S,INDIAN TRL,W/O,ALHAMBRA AVE,ON
***47062,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0211,NR,199 OSLER ST,,,ON
***57696,20220106,29,PARK PROHIBITED TIME NO PERMIT,30,0211,NR,383 MCROBERTS AVE,,,ON
