infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,30,44 HOLLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,26 HOLLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,383 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,173 WALMER RD
PARK PROHIBITED TIME NO PERMIT,30,GLEN MANOR DR
PARK PROHIBITED TIME NO PERMIT,30,64 HUBBARD BLVD
PARK PROHIBITED TIME NO PERMIT,30,HAMMERSMITH AVE
PARK PROHIBITED TIME NO PERMIT,30,20 WINEVA AVE
PARK PROHIBITED TIME NO PERMIT,30,34 WINEVA AVE
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,BROADVIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,BROADVIEW AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK PROHIBITED TIME NO PERMIT,30,BROADVIEW AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK PROHIBITED TIME NO PERMIT,30,ALFRESCO LWN
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK-SIGNED HWY-EXC PERMT TIME,40,275 BLEECKER ST
PARK PROHIBITED TIME NO PERMIT,30,39 LEE AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,375 BLEECKER ST
PARK PROHIBITED TIME NO PERMIT,30,198 FLOYD AVE
PARK PROHIBITED TIME NO PERMIT,30,71 LEE AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,375 BLEECKER ST
PARK PROHIBITED TIME NO PERMIT,30,260 FLOYD AVE
PARK PROHIBITED TIME NO PERMIT,30,262 FLOYD AVE
PARK PROHIBITED TIME NO PERMIT,30,246 LEE AVE
PARK PROHIBITED TIME NO PERMIT,30,FLOYD AVE
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,50 GLEN STEWART AVE
PARK PROHIBITED TIME NO PERMIT,30,138 HURON ST
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,17 GLEN STEWART AVE
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,104 BALDWIN ST
PARK PROHIBITED TIME NO PERMIT,30,DOVERCOURT RD
PARK PROHIBITED TIME NO PERMIT,30,50 GLEN STEWART AVE
