infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,***81841,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,25 WINNIFRED AVE,,,ON,25 WINNIFRED AVE
PARK PROHIBITED TIME NO PERMIT,***16994,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,10 INDIAN ROAD CRES,,,ON,10 INDIAN ROAD CRES
PARK PROHIBITED TIME NO PERMIT,***45518,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,236 BEDFORD PARK AVE,,,ON,236 BEDFORD PARK AVE
PARK PROHIBITED TIME NO PERMIT,***17653,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0133,NR,545 GLADSTONE AVE,,,ON,545 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***16995,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0133,NR,178 INDIAN ROAD CRES,,,ON,178 INDIAN ROAD CRES
PARK PROHIBITED TIME NO PERMIT,***57616,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0133,NR,39 AUGUSTA AVE,,,ON,39 AUGUSTA AVE
PARK PROHIBITED TIME NO PERMIT,***16941,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0134,N/S,MARTIN ST,E/O,DUFFERIN ST,ON,MARTIN ST
PARK PROHIBITED TIME NO PERMIT,***45519,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0135,NR,320 WOBURN AVE,,,ON,320 WOBURN AVE
PARK PROHIBITED TIME NO PERMIT,***66030,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0135,NR,42 SORAUREN AVE,,,ON,42 SORAUREN AVE
PARK PROHIBITED TIME NO PERMIT,***70088,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0135,NR,213 BELGRAVIA AVE,,,ON,213 BELGRAVIA AVE
PARK PROHIBITED TIME NO PERMIT,***16942,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0136,N/S,MARTIN ST,E/O,DUFFERIN ST,ON,MARTIN ST
PARK PROHIBITED TIME NO PERMIT,***81842,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0137,NR,53 WINNIFRED AVE,,,ON,53 WINNIFRED AVE
PARK PROHIBITED TIME NO PERMIT,***17654,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0137,NR,440 GLADSTONE AVE,,,ON,440 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***16996,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0137,E/S,PERTH AVE,S/O,DUPONT ST,ON,PERTH AVE
PARK PROHIBITED TIME NO PERMIT,***46611,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0137,OPP,278 MACPHERSON AVE,,,ON,278 MACPHERSON AVE
PARK PROHIBITED TIME NO PERMIT,***70089,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0137,NR,221 BELGRAVIA AVE,,,ON,221 BELGRAVIA AVE
PARK PROHIBITED TIME NO PERMIT,***16997,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0139,NR,365 PERTH AVE,,,ON,365 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,***70090,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0140,NR,241 BELGRAVIA AVE,,,ON,241 BELGRAVIA AVE
PARK PROHIBITED TIME NO PERMIT,***16998,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0142,NR,235 PERTH AVE,,,ON,235 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,***66031,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0142,NR,166 SORAUREN AVE,,,ON,166 SORAUREN AVE
PARK PROHIBITED TIME NO PERMIT,***81843,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0144,NR,79 WINNIFRED AVE,,,ON,79 WINNIFRED AVE
PARK PROHIBITED TIME NO PERMIT,***16999,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0144,NR,125 PERTH AVE,,,AB,125 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,***66032,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0144,OPP,171 SORAUREN AVE,,,ON,171 SORAUREN AVE
PARK PROHIBITED TIME NO PERMIT,***70091,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0144,NR,519 WHITMORE AVE,,,ON,519 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***81844,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0145,NR,75 WINNIFRED AVE,,,ON,75 WINNIFRED AVE
PARK PROHIBITED TIME NO PERMIT,***17655,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0147,NR,87 DEWSON ST,,,ON,87 DEWSON ST
PARK PROHIBITED TIME NO PERMIT,***16943,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0147,NR,84 HATHERLEY RD,,,ON,84 HATHERLEY RD
PARK PROHIBITED TIME NO PERMIT,***70092,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0147,NR,507 WHITMORE AVE,,,ON,507 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***17000,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0148,NR,192 RANKIN CRES,,,ON,192 RANKIN CRES
PARK PROHIBITED TIME NO PERMIT,***70093,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0148,NR,505 WHITMORE AVE,,,ON,505 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***17656,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0149,NR,87 DEWSON ST,,,ON,87 DEWSON ST
PARK PROHIBITED TIME NO PERMIT,***41087,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0149,NR,104 SUMACH ST,,,ON,104 SUMACH ST
PARK PROHIBITED TIME NO PERMIT,***66033,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0149,OPP,308 SORAUREN AVE,,,ON,308 SORAUREN AVE
PARK PROHIBITED TIME NO PERMIT,***16944,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0150,NR,13 ENNERDALE RD,,,AZ,13 ENNERDALE RD
PARK PROHIBITED TIME NO PERMIT,***17001,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0150,NR,303 WALLACE AVE,,,ON,303 WALLACE AVE
PARK PROHIBITED TIME NO PERMIT,***66034,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0150,NR,312 SORAUREN AVE,,,ON,312 SORAUREN AVE
PARK PROHIBITED TIME NO PERMIT,***16945,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0151,NR,13 ENNERDALE RD,,,ON,13 ENNERDALE RD
PARK PROHIBITED TIME NO PERMIT,***70094,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0151,NR,495 WHITMORE AVE,,,ON,495 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***17657,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0153,NR,57 DEWSON ST,,,ON,57 DEWSON ST
PARK PROHIBITED TIME NO PERMIT,***46612,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0153,NR,67 GILGORM RD,,,ON,67 GILGORM RD
PARK PROHIBITED TIME NO PERMIT,***66035,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0153,OPP,369 SORAUREN AVE,,,ON,369 SORAUREN AVE
PARK PROHIBITED TIME NO PERMIT,***70095,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0153,NR,491 WHITMORE AVE,,,ON,491 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***40325,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0154,NR,176 FRANKLIN AVE,,,ON,176 FRANKLIN AVE
PARK PROHIBITED TIME NO PERMIT,***81845,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0155,AT,630 QUEEN ST E,,,ON,630 QUEEN ST E
PARK PROHIBITED TIME NO PERMIT,***17658,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0155,NR,57 DEWSON ST,,,ON,57 DEWSON ST
PARK PROHIBITED TIME NO PERMIT,***16946,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0155,NR,55 EVERSFIELD RD,,,ON,55 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,***70096,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0156,NR,471 WHITMORE AVE,,,ON,471 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***16947,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0157,NR,65 EVERSFIELD RD,,,ON,65 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,***46613,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0157,NR,5 GILGORM RD,,,ON,5 GILGORM RD
PARK PROHIBITED TIME NO PERMIT,***16948,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0158,NR,65 EVERSFIELD RD,,,ON,65 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,***40326,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0158,S/S,LINDNER ST,W/O,OSLER ST,ON,LINDNER ST
PARK PROHIBITED TIME NO PERMIT,***16949,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0200,NR,65 EVERSFIELD RD,,,ON,65 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,***40327,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0200,OPP,75 MILLER ST,,,ON,75 MILLER ST
PARK PROHIBITED TIME NO PERMIT,***40328,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0201,OPP,75 MILLER ST,,,ON,75 MILLER ST
PARK PROHIBITED TIME NO PERMIT,***71299,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0203,NR,333 WHITMORE AVE,,,ON,333 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***16950,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0204,NR,345 BOON AVE,,,ON,345 BOON AVE
PARK PROHIBITED TIME NO PERMIT,***40329,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0205,OPP,89 PELHAM AVE,,,ON,89 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,***41088,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0205,E/S,PRINCESS ST,N/O,THE ESPLANADE,ON,PRINCESS ST
PARK PROHIBITED TIME NO PERMIT,***71300,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0206,NR,313 WHITMORE AVE,,,ON,313 WHITMORE AVE
PARK PROHIBITED TIME NO PERMIT,***66036,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0207,NR,49 SHIRLEY ST,,,ON,49 SHIRLEY ST
PARK PROHIBITED TIME NO PERMIT,***66037,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0208,NR,49 SHIRLEY ST,,,ON,49 SHIRLEY ST
PARK PROHIBITED TIME NO PERMIT,***16951,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0209,NR,321 HARVIE AVE,,,ON,321 HARVIE AVE
PARK PROHIBITED TIME NO PERMIT,***41089,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0211,NR,26 BERKELEY ST,,,ON,26 BERKELEY ST
PARK PROHIBITED TIME NO PERMIT,***66038,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0211,OPP,27 NORTHERN PL,,,ON,27 NORTHERN PL
PARK PROHIBITED TIME NO PERMIT,***16952,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0212,OPP,356 HARVIE AVE,,,ON,356 HARVIE AVE
PARK PROHIBITED TIME NO PERMIT,***40330,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0213,NR,9 HOUNSLOW HEATH RD,,,ON,9 HOUNSLOW HEATH RD
PARK PROHIBITED TIME NO PERMIT,***66039,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0213,NR,14 NORTHERN PL,,,ON,14 NORTHERN PL
PARK PROHIBITED TIME NO PERMIT,***17659,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0214,NR,38 RUSHOLME DR,,,ON,38 RUSHOLME DR
PARK PROHIBITED TIME NO PERMIT,***16953,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0215,OPP,82 TEIGNMOUTH AVE,,,ON,82 TEIGNMOUTH AVE
PARK PROHIBITED TIME NO PERMIT,***40331,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0215,NR,75 HOUNSLOW HEATH RD,,,ON,75 HOUNSLOW HEATH RD
PARK PROHIBITED TIME NO PERMIT,***66040,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0215,NR,10 NORTHERN PL,,,ON,10 NORTHERN PL
PARK PROHIBITED TIME NO PERMIT,***66041,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0218,OPP,5 NORTHERN PL,,,ON,5 NORTHERN PL
PARK PROHIBITED TIME NO PERMIT,***40332,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0219,OPP,214 CONNOLLY ST,,,ON,214 CONNOLLY ST
PARK PROHIBITED TIME NO PERMIT,***17660,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0222,NR,46 RUSHOLME RD,,,ON,46 RUSHOLME RD
PARK PROHIBITED TIME NO PERMIT,***16954,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0222,NR,317 NAIRN AVE,,,ON,317 NAIRN AVE
PARK PROHIBITED TIME NO PERMIT,***16955,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0224,NR,311 NAIRN AVE,,,ON,311 NAIRN AVE
PARK PROHIBITED TIME NO PERMIT,***41091,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0224,NR,67 ONTARIO ST,,,ON,67 ONTARIO ST
PARK PROHIBITED TIME NO PERMIT,***66042,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0224,NR,247 LANSDOWNE AVE,,,ON,247 LANSDOWNE AVE
PARK PROHIBITED TIME NO PERMIT,***17661,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0225,NR,49 RUSHOLME RD,,,ON,49 RUSHOLME RD
PARK PROHIBITED TIME NO PERMIT,***16956,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0228,OPP,276 EARLSCOURT AVE,,,ON,276 EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,***17662,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0229,NR,44 HEYDON PARK RD,,,ON,44 HEYDON PARK RD
PARK PROHIBITED TIME NO PERMIT,***16957,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0229,OPP,276 EARLSCOURT AVE,,,ON,276 EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,***66043,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0229,NR,145 ST CLARENS AVE,,,ON,145 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,***17663,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0230,NR,44 HEYDON PARK RD,,,ON,44 HEYDON PARK RD
PARK PROHIBITED TIME NO PERMIT,***16958,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0231,OPP,268 EARLSCOURT AVE,,,ON,268 EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,***40333,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0231,NR,33 ST JOHN'S RD,,,ON,33 ST JOHN'S RD
PARK PROHIBITED TIME NO PERMIT,***17664,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0232,NR,24 HEYDON PARK RD,,,ON,24 HEYDON PARK RD
PARK PROHIBITED TIME NO PERMIT,***66044,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0233,NR,159 ST CLARENS AVE,,,ON,159 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,***40334,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0235,NR,55 LAWS ST,,,ON,55 LAWS ST
PARK PROHIBITED TIME NO PERMIT,***66045,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0237,OPP,184 ST CLARENS AVE,,,ON,184 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,***17665,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0238,NR,26 SHANNON ST,,,ON,26 SHANNON ST
PARK PROHIBITED TIME NO PERMIT,***17666,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0240,NR,20 SHANNON ST,,,ON,20 SHANNON ST
PARK PROHIBITED TIME NO PERMIT,***16959,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0240,S/S,MORRISON AVE,E/O,BOON AVE,ON,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,***40335,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0240,NR,621 WINDERMERE AVE,,,ON,621 WINDERMERE AVE
PARK PROHIBITED TIME NO PERMIT,***16960,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0241,S/S,MORRISON AVE,E/O,BOON AVE,ON,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,***41092,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0241,NR,43 BRITAIN ST,,,ON,43 BRITAIN ST
PARK PROHIBITED TIME NO PERMIT,***16961,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0242,S/S,MORRISON AVE,W/O,BOON AVE,ON,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,***40336,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0242,OPP,63 COLBECK ST,,,ON,63 COLBECK ST
PARK PROHIBITED TIME NO PERMIT,***66046,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0242,NR,219 ST CLARENS AVE,,,ON,219 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,***17667,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0244,NR,19 LAKEVIEW AVE,,,ON,19 LAKEVIEW AVE
PARK PROHIBITED TIME NO PERMIT,***16962,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0244,S/S,MORRISON AVE,W/O,BOON AVE,ON,MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,***57618,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0244,NR,25 RYERSON AVE,,,ON,25 RYERSON AVE
PARK PROHIBITED TIME NO PERMIT,***16963,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0246,NR,131 MORRISON AVE,,,ON,131 MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,***66047,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0246,NR,241 ST CLARENS AVE,,,ON,241 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,***17668,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0247,NR,244 GLADSTONE AVE,,,ON,244 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***40337,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0247,NR,108 PINE CREST RD,,,ON,108 PINE CREST RD
PARK PROHIBITED TIME NO PERMIT,***17669,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0248,NR,244 GLADSTONE AVE,,,ON,244 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***66048,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0249,NR,259 ST CLARENS AVE,,,ON,259 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,***17670,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0251,NR,16 LANGEMARK AVE,,,ON,16 LANGEMARK AVE
PARK PROHIBITED TIME NO PERMIT,***16965,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0251,NR,161 MORRISON AVE,,,ON,161 MORRISON AVE
PARK PROHIBITED TIME NO PERMIT,***22442,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0252,NR,2 LANGEMARK AVE,,,ON,2 LANGEMARK AVE
PARK PROHIBITED TIME NO PERMIT,***22443,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0254,NR,2 GLADSTONE AVE,,,ON,2 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***22444,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0256,NR,250 GLADSTONE AVE,,,ON,250 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***71307,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0256,NR,136 GLENHOLME AVE,,,ON,136 GLENHOLME AVE
PARK PROHIBITED TIME NO PERMIT,***22445,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0257,NR,242 GLADSTONE AVE,,,ON,242 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***71308,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0258,NR,146 GLENHOLME AVE,,,FL,146 GLENHOLME AVE
PARK PROHIBITED TIME NO PERMIT,***81847,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0300,OPP,48 MARLOW AVE,,,ON,48 MARLOW AVE
PARK PROHIBITED TIME NO PERMIT,***66049,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0300,NR,407 ST CLARENS AVE,,,QC,407 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,***81848,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0302,NR,41 MARLOW AVE,,,ON,41 MARLOW AVE
PARK PROHIBITED TIME NO PERMIT,***81849,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0306,NR,33 MARLOW AVE,,,ON,33 MARLOW AVE
PARK PROHIBITED TIME NO PERMIT,***71309,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0307,NR,224 OAKWOOD AVE,,,ON,224 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***71310,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0309,NR,198 OAKWOOD AVE,,,ON,198 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***71311,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0310,NR,194 OAKWOOD AVE,,,ON,194 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***66050,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0311,N/S,COBOURG AVE,E/O,BROCK AVE,ON,COBOURG AVE
PARK PROHIBITED TIME NO PERMIT,***71312,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0313,NR,186 OAKWOOD AVE,,,ON,186 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***66051,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0314,N/S,COBOURG AVE,W/O,ARCHER ST,ON,COBOURG AVE
PARK PROHIBITED TIME NO PERMIT,***71313,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0314,NR,184 OAKWOOD AVE,,,ON,184 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***71314,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0315,NR,182 OAKWOOD AVE,,,ON,182 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***71315,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0316,NR,178 OAKWOOD AVE,,,ON,178 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***71316,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0320,NR,169 OAKWOOD AVE,,,ON,169 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***66053,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0325,NR,1270 COLLEGE ST,,,ON,1270 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,***71317,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0326,NR,290 OAKWOOD AVE,,,ON,290 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***71318,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0327,NR,288 OAKWOOD AVE,,,ON,288 OAKWOOD AVE
PARK PROHIBITED TIME NO PERMIT,***66055,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0331,NR,1242 COLLEGE ST,,,ON,1242 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,***66056,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0332,NR,1242 COLLEGE ST,,,ON,1242 COLLEGE ST
PARK PROHIBITED TIME NO PERMIT,***66059,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0343,S/S,NOBLE ST,E/O,BROCK AVE,ON,NOBLE ST
PARK PROHIBITED TIME NO PERMIT,***70259,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0345,NR,275 SIXTH ST,,,ON,275 SIXTH ST
PARK PROHIBITED TIME NO PERMIT,***70260,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0347,OPP,246 SIXTH ST,,,ON,246 SIXTH ST
PARK PROHIBITED TIME NO PERMIT,***40338,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0351,N/S,HUMBERSIDE AVE,W/O,INDIAN ROAD CRES,QC,HUMBERSIDE AVE
PARK PROHIBITED TIME NO PERMIT,***40339,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0353,N/S,HUMBERSIDE AVE,W/O,INDRIO RD,ON,HUMBERSIDE AVE
PARK PROHIBITED TIME NO PERMIT,***40340,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0357,OPP,91 ABBOTT AVE,,,ON,91 ABBOTT AVE
PARK PROHIBITED TIME NO PERMIT,***40341,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0359,OPP,91 ABBOTT AVE,,,ON,91 ABBOTT AVE
PARK PROHIBITED TIME NO PERMIT,***66060,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0359,NR,172 GRENADIER RD,,,ON,172 GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,***16966,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0416,NR,3 BRANDON AVE,,,ON,3 BRANDON AVE
PARK PROHIBITED TIME NO PERMIT,***22448,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0418,NR,847 GLADSTONE AVE,,,ON,847 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***50699,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0419,NR,33 BRANDON AVE,,,ON,33 BRANDON AVE
PARK PROHIBITED TIME NO PERMIT,***22449,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0420,NR,831 GLADSTONE AVE,,,ON,831 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***22450,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0421,NR,831 GLADSTONE AVE,,,ON,831 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,***66064,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0421,W/S,RENNIE TER,N/O,WALLER AVE,ON,RENNIE TER
PARK PROHIBITED TIME NO PERMIT,***70261,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0423,NR,116 SIXTEENTH ST,,,ON,116 SIXTEENTH ST
PARK PROHIBITED TIME NO PERMIT,***66065,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0424,OPP,14 WALLER AVE,,,ON,14 WALLER AVE
PARK PROHIBITED TIME NO PERMIT,***81855,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0428,S/S,SWANWICK AVE,W/O,VICTORIA PARK AVE,ON,SWANWICK AVE
PARK PROHIBITED TIME NO PERMIT,***70263,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0429,OPP,10 FOURTEENTH ST,,,ON,10 FOURTEENTH ST
PARK PROHIBITED TIME NO PERMIT,***70264,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0435,S/S,MORRISON ST,E/O,FIFTH ST,ON,MORRISON ST
PARK PROHIBITED TIME NO PERMIT,***81856,20220104,29,PARK PROHIBITED TIME NO PERMIT,30,0437,S/S,SWANWICK AVE,W/O,BINGHAM AVE,ON,SWANWICK AVE
